,location,date,new_cases,new_deaths,new_cases_smoothed,new_deaths_smoothed,population,total_deaths,total_cases,total_deaths_per_million,total_cases_per_million
9306,Tuvalu,2022-04,0.0,0.0,0.0,0.0,340050.0,,,,
9307,Tuvalu,2022-05,3.0,0.0,3.003,0.0,351385.0,,30.0,,2646.6699999999996
9308,Tuvalu,2022-06,0.0,0.0,0.0,0.0,340050.0,,90.0,,7940.009999999999
9309,Tuvalu,2022-07,5.0,0.0,4.997999999999999,0.0,351385.0,,203.0,,17909.141
9310,Tuvalu,2022-08,12.0,0.0,6.856,0.0,351385.0,,296.0,,26113.817
9311,Tuvalu,2022-09,0.0,0.0,5.1419999999999995,0.0,340050.0,,600.0,,52933.38
9312,Tuvalu,2022-10,3.0,0.0,3.003,0.0,351385.0,,689.0,,60785.167
9313,Tuvalu,2022-11,2687.0,0.0,2492.85,0.0,340050.0,,36708.0,,3238464.929
9314,Tuvalu,2022-12,69.0,0.0,263.14099999999996,0.0,351385.0,,85942.0,,7582002.648
9315,Tuvalu,2023-01,0.0,0.0,0.0,0.0,351385.0,,86149.0,,7600264.6680000005
9316,Tuvalu,2023-02,0.0,0.0,0.0,0.0,317380.0,,77812.0,,6864755.184
9317,Tuvalu,2023-03,0.0,0.0,0.0,0.0,351385.0,,86149.0,,7600264.6680000005
9318,Tuvalu,2023-04,0.0,0.0,0.0,0.0,340050.0,,83370.0,,7355094.84
9319,Tuvalu,2023-05,0.0,0.0,0.0,0.0,351385.0,,86149.0,,7600264.6680000005
9320,Uganda,2020-02,0.0,0.0,0.0,0.0,1370238052.0,,,,
9321,Uganda,2020-03,27.0,0.0,12.143,0.0,1464737228.0,,88.0,,1.8599999999999999
9322,Uganda,2020-04,24.0,0.0,38.573,0.0,1417487640.0,,1350.0,,28.567
9323,Uganda,2020-05,359.0,0.0,177.579,0.0,1464737228.0,,3389.0,,71.728
9324,Uganda,2020-06,447.0,0.0,577.852,0.0,1417487640.0,,19507.0,,412.85200000000003
9325,Uganda,2020-07,258.0,2.0,301.433,1.7159999999999997,1464737228.0,12.0,31279.0,0.252,662.0
9326,Uganda,2020-08,1813.0,34.0,1345.429,26.43,1464737228.0,452.0,50567.0,9.567,1070.213
9327,Uganda,2020-09,4602.0,47.0,4544.276,51.424,1417487640.0,1828.0,148031.0,38.684,3132.9539999999997
9328,Uganda,2020-10,3913.0,46.0,4445.706,49.426,1464737228.0,3434.0,307084.0,72.67399999999999,6499.183
9329,Uganda,2020-11,8704.0,97.0,7148.288,80.569,1417487640.0,5282.0,468253.0,111.787,9910.202
9330,Uganda,2020-12,13668.0,72.0,14474.005,82.432,1464737228.0,8052.0,838399.0,170.411,17744.05
9331,Uganda,2021-01,5764.0,23.0,6145.143,27.279,1464737228.0,9667.0,1165833.0,204.593,24673.929
9332,Uganda,2021-02,778.0,10.0,1023.149,10.860999999999999,1322988464.0,9117.0,1118650.0,192.956,23675.332000000002
9333,Uganda,2021-03,463.0,2.0,529.856,2.4309999999999996,1464737228.0,10276.0,1257658.0,217.481,26617.336
9334,Uganda,2021-04,897.0,6.0,907.708,6.292,1417487640.0,10082.0,1237864.0,213.385,26198.404000000002
9335,Uganda,2021-05,5430.0,23.0,3171.57,16.715,1464737228.0,10800.0,1334054.0,228.57,28234.196
9336,Uganda,2021-06,31942.0,594.0,31499.144,482.149,1417487640.0,16113.0,1880264.0,341.018,39794.294
9337,Uganda,2021-07,13635.0,1623.0,16382.148000000001,1741.286,1464737228.0,66330.0,2724031.0,1403.824,57651.950000000004
9338,Uganda,2021-08,27008.0,414.0,26462.293,395.138,1464737228.0,88576.0,3202603.0,1874.638,67780.546
9339,Uganda,2021-09,3513.0,155.0,3782.143,168.422,1417487640.0,92679.0,3646835.0,1961.4759999999999,77182.368
9340,Uganda,2021-10,2991.0,67.0,2857.858,59.574,1464737228.0,98593.0,3871284.0,2086.645,81932.652
9341,Uganda,2021-11,1287.0,37.0,1533.28,48.144,1417487640.0,97058.0,3805774.0,2054.16,80546.186
9342,Uganda,2021-12,7568.0,28.0,6906.858,28.852,1464737228.0,101281.0,4016863.0,2143.541,85013.717
9343,Uganda,2022-01,26748.0,253.0,26715.427,221.713,1464737228.0,105371.0,4798699.0,2230.093,101560.66100000001
9344,Uganda,2022-02,1494.0,55.0,2196.141,84.99900000000001,1322988464.0,99951.0,4554052.0,2115.39,96382.895
9345,Uganda,2022-03,472.0,8.0,593.854,9.866999999999999,1464737228.0,111359.0,5070681.0,2356.817,107316.937
9346,Uganda,2022-04,249.0,1.0,282.139,1.287,1417487640.0,107894.0,4918665.0,2283.488,104099.647
9347,Uganda,2022-05,358.0,5.0,311.717,3.8609999999999998,1464737228.0,111557.0,5090829.0,2361.018,107743.35
9348,Uganda,2022-06,2054.0,18.0,1948.28,17.72,1417487640.0,108262.0,4961026.0,2291.275,104996.17
9349,Uganda,2022-07,1872.0,7.0,1763.429,8.427999999999999,1464737228.0,112360.0,5192845.0,2378.004,109902.435
9350,Uganda,2022-08,553.0,1.0,760.003,0.572,1464737228.0,112441.0,5227046.0,2379.737,110626.275
9351,Uganda,2022-09,215.0,2.0,260.712,2.431,1417487640.0,108866.0,5070176.0,2304.066,107306.246
9352,Uganda,2022-10,272.0,0.0,277.718,0.0,1464737228.0,112530.0,5247814.0,2381.6059999999998,111065.811
9353,Uganda,2022-11,337.0,0.0,306.146,0.0,1417487640.0,108900.0,5086594.0,2304.7799999999997,107653.728
9354,Uganda,2022-12,175.0,0.0,208.0,0.0,1464737228.0,112530.0,5265463.0,2381.6059999999998,111439.345
9355,Uganda,2023-01,415.0,0.0,415.002,0.0,1464737228.0,112530.0,5276767.0,2381.6059999999998,111678.581
9356,Uganda,2023-02,144.0,0.0,121.141,0.0,1322988464.0,101640.0,4770694.0,2151.1279999999997,100967.953
9357,Uganda,2023-03,61.0,2.0,81.14,2.002,1464737228.0,112556.0,5284859.0,2382.152,111849.849
9358,Uganda,2023-04,161.0,0.0,104.572,0.0,1417487640.0,108960.0,5116637.0,2306.04,108289.562
9359,Uganda,2023-05,104.0,0.0,163.141,0.0,1464737228.0,112592.0,5293401.0,2382.908,112030.621
9360,Ukraine,2020-02,0.0,0.0,0.0,0.0,1151350576.0,,,,
9361,Ukraine,2020-03,515.0,13.0,292.14099999999996,8.434,1230754064.0,88.0,2546.0,2.213,64.123
9362,Ukraine,2020-04,7934.0,117.0,7296.573,108.71900000000001,1191052320.0,2004.0,112086.0,50.473,2823.199
9363,Ukraine,2020-05,13317.0,164.0,12089.289,148.57,1230754064.0,6497.0,473343.0,163.648,11922.471
9364,Ukraine,2020-06,18140.0,168.0,16694.287,157.42100000000002,1191052320.0,10633.0,862541.0,267.81600000000003,21725.52
9365,Ukraine,2020-07,21263.0,258.0,23933.006,282.998,1230754064.0,18131.0,1578430.0,456.68,39757.198000000004
9366,Ukraine,2020-08,52241.0,647.0,43231.852,505.145,1230754064.0,30901.0,2600908.0,778.333,65511.18
9367,Ukraine,2020-09,78716.0,943.0,79460.707,979.564,1191052320.0,53224.0,4495256.0,1340.6000000000001,113225.657
9368,Ukraine,2020-10,138081.0,1570.0,147209.148,1689.137,1230754064.0,97461.0,8215429.0,2454.83,206928.666
9369,Ukraine,2020-11,367604.0,5876.0,299350.429,4981.718,1191052320.0,204501.0,14925726.0,5150.93,375946.353
9370,Ukraine,2020-12,290297.0,5522.0,342153.142,6135.719,1230754064.0,392108.0,26474979.0,9876.339,666846.746
9371,Ukraine,2021-01,191079.0,4919.0,184198.144,4476.137,1230754064.0,550882.0,33870143.0,13875.514,853114.746
9372,Ukraine,2021-02,130666.0,3283.0,115825.43,3239.284,1111648832.0,603015.0,34293858.0,15188.629,863787.197
9373,Ukraine,2021-03,300275.0,6083.0,293598.712,5968.564,1230754064.0,805090.0,44372344.0,20278.454,1117642.184
9374,Ukraine,2021-04,377924.0,10385.0,411673.857,10906.847,1191052320.0,1057623.0,54860858.0,26639.211,1381824.8900000001
9375,Ukraine,2021-05,173149.0,8188.0,170175.713,7647.719,1230754064.0,1387274.0,64967346.0,34942.395,1636385.188
9376,Ukraine,2021-06,30913.0,1604.0,43063.0,2397.281,1191052320.0,1471055.0,65373158.0,37052.654,1646606.712
9377,Ukraine,2021-07,14435.0,574.0,16303.572,680.72,1230754064.0,1552629.0,68201409.0,39107.322,1717844.166
9378,Ukraine,2021-08,36116.0,864.0,30668.568,727.996,1230754064.0,1571622.0,68927300.0,39585.722,1736127.7580000001
9379,Ukraine,2021-09,110465.0,1982.0,103124.14,1889.143,1191052320.0,1559712.0,68615974.0,39285.736,1728286.142
9380,Ukraine,2021-10,540833.0,12306.0,423165.00800000003,9256.284,1230754064.0,1784299.0,79488368.0,44942.593,2002137.948
9381,Ukraine,2021-11,491589.0,17385.0,572090.993,18484.143,1191052320.0,2206689.0,94234109.0,55581.661,2373550.864
9382,Ukraine,2021-12,220532.0,9682.0,265104.424,11599.429,1230754064.0,2743758.0,109021579.0,69109.26,2746014.866
9383,Ukraine,2022-01,416136.0,5107.0,282857.142,4711.142,1230754064.0,2954932.0,115541612.0,74428.268,2910240.218
9384,Ukraine,2022-02,770981.0,5744.0,837396.716,5471.852,1111648832.0,2804054.0,123900968.0,70627.98300000001,3120794.089
9385,Ukraine,2022-03,123606.0,1913.0,189474.714,2767.574,1230754064.0,3239781.0,150689525.0,81602.993,3795539.181
9386,Ukraine,2022-04,39435.0,468.0,45811.283,543.427,1191052320.0,3168003.0,148303750.0,79795.063,3735446.731
9387,Ukraine,2022-05,14822.0,241.0,13738.568000000001,223.287,1230754064.0,3283519.0,153939226.0,82704.65,3877392.026
9388,Ukraine,2022-06,4690.0,86.0,5493.142,98.57600000000001,1191052320.0,3181695.0,149211188.0,80139.935,3758303.108
9389,Ukraine,2022-07,8477.0,71.0,6369.286,64.143,1230754064.0,3289966.0,154344715.0,82867.042,3887605.411
9390,Ukraine,2022-08,29882.0,114.0,27368.428,109.722,1230754064.0,3292524.0,154852379.0,82931.475,3900392.367
9391,Ukraine,2022-09,120839.0,365.0,119435.29000000001,358.288,1191052320.0,3193034.0,152078556.0,80425.527,3830525.832
9392,Ukraine,2022-10,135415.0,981.0,130021.716,876.139,1230754064.0,3322053.0,161856623.0,83675.237,4076813.933
9393,Ukraine,2022-11,28652.0,399.0,38211.570999999996,492.56800000000004,1191052320.0,3234836.0,158576682.0,81478.437,3994199.393
9394,Ukraine,2022-12,16657.0,227.0,18795.997,261.283,1230754064.0,3352679.0,164577708.0,84446.638,4145352.103
9395,Ukraine,2023-01,15163.0,250.0,13464.145,225.426,1230754064.0,3360144.0,165048956.0,84634.66399999999,4157221.819
9396,Ukraine,2023-02,26127.0,235.0,22230.424,223.569,1111648832.0,3041141.0,149545111.0,76599.682,3766713.903
9397,Ukraine,2023-03,66723.0,378.0,69464.856,397.14300000000003,1230754064.0,3376424.0,167079722.0,85044.721,4208372.363
9398,Ukraine,2023-04,72403.0,534.0,67629.715,480.568,1191052320.0,3281930.0,163981557.0,82664.637,4130336.365
9399,Ukraine,2023-05,17673.0,184.0,24014.569,236.286,1230754064.0,3401918.0,170678003.0,85686.861,4299005.174
9400,United Arab Emirates,2020-02,13.0,0.0,12.998999999999999,0.0,273793002.0,,231.0,,24.465
9401,United Arab Emirates,2020-03,455.0,2.0,274.993,2.002,292675278.0,20.0,3525.0,2.12,373.361
9402,United Arab Emirates,2020-04,9345.0,69.0,8521.851,59.292,283234140.0,832.0,131738.0,88.12,13953.610999999999
9403,United Arab Emirates,2020-05,24083.0,191.0,20635.861,185.29,292675278.0,5738.0,629951.0,607.761,66724.048
9404,United Arab Emirates,2020-06,13464.0,49.0,16298.852,58.71,283234140.0,8553.0,1218993.0,905.934,129115.046
9405,United Arab Emirates,2020-07,11202.0,32.0,12552.994,37.006,292675278.0,10232.0,1674959.0,1083.764,177410.711
9406,United Arab Emirates,2020-08,10766.0,36.0,9094.006,31.708,292675278.0,11181.0,1973671.0,1184.284,209050.123
9407,United Arab Emirates,2020-09,21290.0,32.0,20493.862,33.997,283234140.0,11876.0,2365046.0,1257.897,250504.341
9408,United Arab Emirates,2020-10,33146.0,64.0,35878.572,67.008,292675278.0,13854.0,3359162.0,1467.4099999999999,355800.538
9409,United Arab Emirates,2020-11,42738.0,94.0,36511.573000000004,78.99600000000001,283234140.0,15733.0,4397071.0,1666.4299999999998,465735.28
9410,United Arab Emirates,2020-12,34390.0,86.0,38191.287,94.995,292675278.0,18944.0,5697015.0,2006.54,603424.613
9411,United Arab Emirates,2021-01,99769.0,183.0,79664.14,141.859,292675278.0,22441.0,7447134.0,2376.934,788796.222
9412,United Arab Emirates,2021-02,87933.0,375.0,92960.999,332.146,264351864.0,27402.0,9452834.0,2902.398,1001238.832
9413,United Arab Emirates,2021-03,64475.0,264.0,75792.285,335.147,292675278.0,42103.0,13042793.0,4459.523,1381485.261
9414,United Arab Emirates,2021-04,55856.0,92.0,60083.43,108.138,283234140.0,45926.0,14529045.0,4864.46,1538908.235
9415,United Arab Emirates,2021-05,58338.0,104.0,51190.293000000005,88.851,292675278.0,50261.0,16734331.0,5323.616,1772490.871
9416,United Arab Emirates,2021-06,57551.0,119.0,60383.854999999996,119.71300000000001,283234140.0,51737.0,17847322.0,5479.952,1890378.263
9417,United Arab Emirates,2021-07,45294.0,124.0,51566.146,141.14,292675278.0,57897.0,20187394.0,6132.415,2138237.36
9418,United Arab Emirates,2021-08,45286.0,120.0,41233.431,109.71000000000001,292675278.0,61653.0,21615289.0,6530.246,2289479.187
9419,United Arab Emirates,2021-09,19202.0,53.0,22598.293999999998,58.716,283234140.0,61849.0,21814555.0,6551.012,2310585.33
9420,United Arab Emirates,2021-10,5228.0,47.0,5340.8589999999995,45.563,292675278.0,65534.0,22872008.0,6941.322,2422590.166
9421,United Arab Emirates,2021-11,2034.0,9.0,2298.567,14.43,283234140.0,64233.0,22222795.0,6803.521000000001,2353825.887
9422,United Arab Emirates,2021-12,7672.0,11.0,7139.713,10.862,292675278.0,66666.0,23066555.0,7061.227,2443196.466
9423,United Arab Emirates,2022-01,91209.0,83.0,79267.997,63.72,292675278.0,67793.0,24637990.0,7180.603,2609641.97
9424,United Arab Emirates,2022-02,38007.0,62.0,47284.864,76.291,264351864.0,63670.0,24136652.0,6743.893,2556540.534
9425,United Arab Emirates,2022-03,11051.0,1.0,13836.141,6.716,292675278.0,71350.0,27427372.0,7557.365,2905091.745
9426,United Arab Emirates,2022-04,7095.0,0.0,7784.139,0.0,283234140.0,69060.0,26822556.0,7314.8099999999995,2841029.9729999998
9427,United Arab Emirates,2022-05,10177.0,0.0,8689.571,0.0,292675278.0,71362.0,27957775.0,7558.637,2961271.717
9428,United Arab Emirates,2022-06,29968.0,9.0,28272.857,8.151,283234140.0,69189.0,27580842.0,7328.458,2921347.19
9429,United Arab Emirates,2022-07,53363.0,23.0,49051.566999999995,21.285999999999998,292675278.0,72028.0,29915225.0,7629.165,3168603.727
9430,United Arab Emirates,2022-08,22931.0,7.0,28618.57,9.581,292675278.0,72487.0,31071422.0,7677.783,3291067.448
9431,United Arab Emirates,2022-09,11882.0,2.0,13306.288999999999,1.8589999999999998,283234140.0,70256.0,30603627.0,7441.465999999999,3241518.876
9432,United Arab Emirates,2022-10,11810.0,5.0,10592.852,5.148,292675278.0,72734.0,31979278.0,7703.945,3387227.045
9433,United Arab Emirates,2022-11,6775.0,0.0,7749.433,0.0,283234140.0,70440.0,31216064.0,7460.97,3306387.853
9434,United Arab Emirates,2022-12,2751.0,0.0,3375.858,0.0,292675278.0,72788.0,32410728.0,7709.669000000001,3432925.984
9435,United Arab Emirates,2023-01,2660.0,0.0,2325.1440000000002,0.0,292675278.0,72788.0,32485432.0,7709.669000000001,3440838.5889999997
9436,United Arab Emirates,2023-02,2523.0,1.0,2417.287,1.001,264351864.0,65754.0,29409172.0,6964.6320000000005,3115002.872
9437,United Arab Emirates,2023-03,4753.0,0.0,4963.293,0.0,292675278.0,72819.0,32672684.0,7712.955,3460672.2279999997
9438,United Arab Emirates,2023-04,6315.0,0.0,5565.571,0.0,283234140.0,70470.0,31797479.0,7464.150000000001,3367971.0009999997
9439,United Arab Emirates,2023-05,4230.0,0.0,5042.998,0.0,292675278.0,72819.0,33020315.0,7712.955,3497493.094
9440,United Kingdom,2020-02,35.0,2.0,35.0,2.002,1957759144.0,49.0,623.0,0.735,9.225999999999999
9441,United Kingdom,2020-03,23746.0,2487.0,14576.858,1341.286,2092777016.0,11324.0,144577.0,167.73399999999998,2141.589
9442,United Kingdom,2020-04,125923.0,31371.0,125519.00200000001,30318.72,2025268080.0,538797.0,2621826.0,7981.122,38836.721
9443,United Kingdom,2020-05,104516.0,18143.0,104049.432,18655.857,2092777016.0,1389894.0,6540343.0,20588.305,96881.15
9444,United Kingdom,2020-06,28098.0,3831.0,35126.288,5153.281,2025268080.0,1621017.0,8044430.0,24011.89,119160.967
9445,United Kingdom,2020-07,17867.0,1268.0,20168.567,1601.435,2092777016.0,1754751.0,9039177.0,25992.872,133896.007
9446,United Kingdom,2020-08,36321.0,684.0,30706.57,641.997,2092777016.0,1782380.0,9831081.0,26402.134000000002,145626.366
9447,United Kingdom,2020-09,108400.0,658.0,95698.712,615.4300000000001,2025268080.0,1740986.0,11352589.0,25788.971,168164.24300000002
9448,United Kingdom,2020-10,456263.0,3365.0,475288.567,3478.998,2092777016.0,1858573.0,20929979.0,27530.767,310032.72500000003
9449,United Kingdom,2020-11,738805.0,14319.0,662904.997,11867.574,2025268080.0,2058076.0,39670827.0,30485.982,587638.156
9450,United Kingdom,2020-12,704459.0,14347.0,710910.7139999999,15590.713,2092777016.0,2571073.0,60033295.0,38084.931,889264.423
9451,United Kingdom,2021-01,1536291.0,38945.0,1458417.854,32805.292,2092777016.0,3320440.0,99839321.0,49185.191,1478905.271
9452,United Kingdom,2021-02,366566.0,18223.0,461186.856,23304.137,1890250208.0,3879626.0,113653124.0,57468.334,1683527.107
9453,United Kingdom,2021-03,157973.0,4568.0,194393.429,6554.008,2092777016.0,4656609.0,134001108.0,68977.667,1984938.828
9454,United Kingdom,2021-04,81511.0,1265.0,95402.281,1512.714,2025268080.0,4589481.0,133622511.0,67983.307,1979330.721
9455,United Kingdom,2021-05,84316.0,544.0,70719.136,517.277,2092777016.0,4767706.0,140319154.0,70623.331,2078527.108
9456,United Kingdom,2021-06,258295.0,404.0,228218.71,406.29,2025268080.0,4625898.0,140044358.0,68522.753,2074456.6
9457,United Kingdom,2021-07,981431.0,1264.0,1027492.996,1320.997,2092777016.0,4805358.0,165686986.0,71181.068,2454297.098
9458,United Kingdom,2021-08,1062571.0,3464.0,922679.006,2977.143,2092777016.0,4880701.0,197132462.0,72297.113,2920094.344
9459,United Kingdom,2021-09,949736.0,4130.0,1020468.004,4325.998,2025268080.0,4837609.0,221242243.0,71658.796,3277229.006
9460,United Kingdom,2021-10,1409681.0,4949.0,1234432.716,4188.142,2092777016.0,5129929.0,262441179.0,75988.888,3887502.81
9461,United Kingdom,2021-11,1113975.0,4316.0,1186359.286,4830.576,2025268080.0,5108619.0,291399940.0,75673.22,4316464.718
9462,United Kingdom,2021-12,2228000.0,3612.0,2268347.434,4027.008,2092777016.0,5409682.0,350511890.0,80132.827,5192081.381
9463,United Kingdom,2022-01,4779759.0,7125.0,4401750.569,6188.572,2092777016.0,5565941.0,478524161.0,82447.467,7088308.44
9464,United Kingdom,2022-02,1576423.0,4153.0,1906371.579,4608.002,1890250208.0,5189209.0,509534358.0,76866.98999999999,7547657.956
9465,United Kingdom,2022-03,1902349.0,3701.0,1908836.289,3968.568,2092777016.0,5863317.0,612387165.0,86852.453,9071201.551
9466,United Kingdom,2022-04,1134325.0,5175.0,1307574.138,5511.002,2025268080.0,5826421.0,648647750.0,86305.92300000001,9608324.299
9467,United Kingdom,2022-05,322605.0,2995.0,298340.431,2797.283,2092777016.0,6146327.0,687355949.0,91044.64600000001,10181703.190000001
9468,United Kingdom,2022-06,345518.0,1203.0,332562.284,1292.143,2025268080.0,5996546.0,673088217.0,88825.951,9970357.363
9469,United Kingdom,2022-07,707226.0,3984.0,680491.423,3362.289,2092777016.0,6268139.0,714112227.0,92849.028,10578040.026
9470,United Kingdom,2022-08,167416.0,2240.0,218775.142,2788.1349999999998,2092777016.0,6374548.0,726385060.0,94425.249,10759835.706
9471,United Kingdom,2022-09,132675.0,1332.0,139169.71,1468.423,2025268080.0,6224756.0,707349409.0,92206.402,10477863.392
9472,United Kingdom,2022-10,272291.0,3288.0,251486.29,2815.857,2092777016.0,6497246.0,737619161.0,96242.756,10926244.800999999
9473,United Kingdom,2022-11,96870.0,1881.0,113956.712,2233.002,2025268080.0,6370679.0,718929099.0,94367.943,10649391.643000001
9474,United Kingdom,2022-12,146801.0,2109.0,156620.011,2274.86,2092777016.0,6642887.0,746676863.0,98400.115,11060415.218
9475,United Kingdom,2023-01,125204.0,3947.0,115774.865,3644.708,2092777016.0,6750886.0,751545395.0,99999.877,11132532.068
9476,United Kingdom,2023-02,100214.0,1982.0,93732.855,1987.713,1890250208.0,6166590.0,681225222.0,91344.795,10090889.627
9477,United Kingdom,2023-03,121646.0,2699.0,133034.998,2889.998,2092777016.0,6902211.0,757865218.0,102241.438,11226146.688000001
9478,United Kingdom,2023-04,81298.0,2772.0,75969.00200000001,2529.571,2025268080.0,6765355.0,736622517.0,100214.22099999999,10911481.659
9479,United Kingdom,2023-05,34333.0,1187.0,41286.569,1433.848,2092777016.0,7047696.0,762758007.0,104396.49,11298622.855
9480,United States,2020-02,33.0,0.0,33.998,0.0,9810405824.0,,658.0,,1.946
9481,United States,2020-03,126269.0,2106.0,72043.852,1116.283,10486985536.0,9559.0,630094.0,28.258,1862.587
9482,United States,2020-04,796638.0,51328.0,792244.582,48060.862,10148695680.0,765034.0,15913089.0,2261.467,47039.808
9483,United States,2020-05,862475.0,51891.0,795577.003,50310.709,10486985536.0,2559769.0,42387929.0,7566.7919999999995,125300.618
9484,United States,2020-06,739955.0,21893.0,717884.145,24255.29,10148695680.0,3457521.0,62314316.0,10220.578,184203.914
9485,United States,2020-07,1668539.0,24372.0,1749283.426,26743.14,10486985536.0,4307529.0,104238146.0,12733.24,308132.641
9486,United States,2020-08,1780555.0,36369.0,1636722.285,32941.996,10486985536.0,5314290.0,160829379.0,15709.284,475418.858
9487,United States,2020-09,1126625.0,20634.0,1206683.282,23117.862,10148695680.0,5947021.0,195346476.0,17579.656,577452.953
9488,United States,2020-10,1469669.0,19826.0,1600286.434,21872.853,10486985536.0,6801809.0,244079891.0,20106.446,721511.119
9489,United States,2020-11,4692217.0,44787.0,3861930.575,36251.286,10148695680.0,7461894.0,321058601.0,22057.689,949063.638
9490,United States,2020-12,5627464.0,69714.0,6069144.147,73011.716,10486985536.0,9508835.0,497373578.0,28108.547,1470258.6230000001
9491,United States,2021-01,6972587.0,109203.0,6445229.008,95370.429,10486985536.0,12225193.0,697374841.0,36138.22,2061471.338
9492,United States,2021-02,2467058.0,67730.0,2983807.141,75349.14600000001,9472115968.0,13528030.0,757336635.0,39989.459,2238721.094
9493,United States,2021-03,1602108.0,31380.0,1822258.281,40212.425,10486985536.0,16624003.0,901509629.0,49141.297,2664902.93
9494,United States,2021-04,1779222.0,19851.0,1900273.284,21795.577,10148695680.0,16871255.0,927744281.0,49872.183000000005,2742453.746
9495,United States,2021-05,1193501.0,20075.0,1145935.28,18225.136,10486985536.0,18044019.0,1005593416.0,53338.929000000004,2972579.278
9496,United States,2021-06,366941.0,9162.0,434961.566,10785.855,10148695680.0,17876663.0,992655075.0,52844.223,2934332.97
9497,United States,2021-07,965153.0,7241.0,1002711.713,8141.425,10486985536.0,18731338.0,1045790794.0,55370.676,3091404.5300000003
9498,United States,2021-08,4291462.0,31255.0,3665810.572,25436.144,10486985536.0,19238959.0,1124694724.0,56871.222,3324648.093
9499,United States,2021-09,4056569.0,50768.0,4438707.862,52762.86,10148695680.0,19928559.0,1221744614.0,58909.719,3611531.925
9500,United States,2021-10,3054638.0,55144.0,2847134.004,51326.572,10486985536.0,22265524.0,1370383142.0,65817.89,4050914.084
9501,United States,2021-11,2336661.0,30902.0,2449166.716,35291.994999999995,10148695680.0,22767461.0,1399453616.0,67301.636,4136847.706
9502,United States,2021-12,3902514.0,36956.0,4038536.434,38635.853,10486985536.0,24624340.0,1544436496.0,72790.657,4565423.607
9503,United States,2022-01,21878018.0,69953.0,19373890.715,58379.566,10486985536.0,26147703.0,1940691875.0,77293.794,5736772.299
9504,United States,2022-02,4577250.0,64622.0,6956528.576,68448.428,9472115968.0,25585402.0,2142376654.0,75631.602,6332961.5540000005
9505,United States,2022-03,969050.0,26520.0,1241110.292,34412.567,10486985536.0,29841059.0,2444927735.0,88211.511,7227316.134
9506,United States,2022-04,944316.0,13205.0,999592.853,14631.003,10148695680.0,29460906.0,2394341557.0,87087.76000000001,7077781.126
9507,United States,2022-05,2924377.0,11559.0,2501108.429,10056.718,10486985536.0,30788502.0,2530434470.0,91012.198,7480077.877
9508,United States,2022-06,2798564.0,8966.0,3019079.143,9753.711000000001,10148695680.0,30087159.0,2538417525.0,88938.991,7503676.148
9509,United States,2022-07,4262448.0,14181.0,3652644.5640000002,12227.287,10486985536.0,31430762.0,2725426769.0,92910.74799999999,8056483.868
9510,United States,2022-08,2744923.0,13155.0,3295910.2860000003,14442.85,10486985536.0,31861289.0,2839085263.0,94183.399,8392463.482
9511,United States,2022-09,1805498.0,11319.0,2014392.566,12313.007,10148695680.0,31232287.0,2821496224.0,92324.04400000001,8340469.489
9512,United States,2022-10,1391988.0,13852.0,1262408.7179999999,12037.713,10486985536.0,32645558.0,2961457274.0,96501.732,8754200.638
9513,United States,2022-11,1125356.0,9574.0,1178965.573,10652.284,10148695680.0,31935063.0,2901259014.0,94401.474,8576251.874
9514,United States,2022-12,1718845.0,10483.0,1847489.715,11605.426,10486985536.0,33325741.0,3044299802.0,98512.388,8999086.864
9515,United States,2023-01,1914901.0,17058.0,1746405.567,14919.143,10486985536.0,33745260.0,3104666127.0,99752.503,9177532.441
9516,United States,2023-02,1085170.0,12111.0,1100997.995,12900.148,9472115968.0,30893936.0,2841087780.0,91323.861,8398383.015
9517,United States,2023-03,678002.0,7909.0,808816.853,8960.994,10486985536.0,34515691.0,3174733477.0,102029.931,9384654.673
9518,United States,2023-04,568838.0,7009.0,516561.426,6410.149,10148695680.0,33630272.0,3090752821.0,99412.594,9136404.074
9519,United States,2023-05,170425.0,4591.0,244554.138,5169.144,10486985536.0,34920898.0,3204866329.0,103227.746,9473728.739
9520,United States Virgin Islands,2020-02,0.0,0.0,0.0,0.0,2884891.0,,,,
9521,United States Virgin Islands,2020-03,17.0,0.0,10.712,0.0,3083849.0,,93.0,,934.8679999999999
9522,United States Virgin Islands,2020-04,38.0,3.0,43.714999999999996,3.0029999999999997,2984370.0,43.0,1351.0,432.248,13580.759
9523,United States Virgin Islands,2020-05,14.0,3.0,14.572,3.0029999999999997,3083849.0,152.0,2083.0,1527.95,20939.098
9524,United States Virgin Islands,2020-06,12.0,0.0,8.004999999999999,0.0,2984370.0,180.0,2176.0,1809.42,21873.965
9525,United States Virgin Islands,2020-07,271.0,1.0,265.141,0.8579999999999999,3083849.0,192.0,6363.0,1930.0520000000001,63963.245
9526,United States Virgin Islands,2020-08,766.0,7.0,643.005,4.287999999999999,3083849.0,287.0,20893.0,2885.0280000000002,210024.233
9527,United States Virgin Islands,2020-09,178.0,5.0,287.716,7.859999999999999,2984370.0,524.0,36114.0,5267.441,363031.395
9528,United States Virgin Islands,2020-10,52.0,2.0,75.145,2.002,3083849.0,631.0,41163.0,6343.043,413785.827
9529,United States Virgin Islands,2020-11,192.0,2.0,158.433,2.002,2984370.0,676.0,42913.0,6795.415,431377.476
